loan_id,customer_id,age,gender,region,employment_type,loan_purpose,loan_amount,term_months,interest_rate,annual_income,issue_date,earliest_credit_line,fico_score,num_delinquencies_2yrs,open_credit_lines,revolving_utilization_pct,overdraft_count_6m,cashflow_volatility_score,monthly_installment,handled_by_employee_id,off_hours_access_flag,bulk_download_flag,loan_status,credit_history_months,dti_ratio,lti_ratio,fico_bucket,loan_status_group,default_flag,liquidity_proxy,cost_to_income_proxy
LN106261,CUST26261,48,Female,North,Self-Employed,Home,53200.0,12,7.49,430300.0,2024-03-09,2019-06-30,636,0,5,10.15,2,2291.5,4615.25,EMP1037,1,0,Fully Paid,56,0.1287,0.1236,Fair,Good,0,0.8985,0.026215000000000002
LN106262,CUST26262,38,Male,South,Salaried,Credit Card Refinance,50000.0,36,11.97,186300.0,2024-06-13,2012-05-19,838,1,8,62.84,1,1786.5,1660.0,EMP1070,0,0,Current,145,0.1069,0.2684,Excellent,Good,0,0.37159999999999993,0.041894999999999995
LN106263,CUST26263,43,Male,West,Salaried,Business,50000.0,84,11.42,751500.0,2021-11-19,2007-02-19,680,0,5,61.18,0,3443.22,867.2,EMP1069,1,0,Current,177,0.0138,0.0665,Good,Good,0,0.3882,0.03997
LN106264,CUST26264,33,Female,West,Self-Employed,Business,50000.0,48,9.28,286100.0,2022-06-11,2004-03-08,753,0,3,19.33,1,6935.6,1250.91,EMP1076,1,0,Charged Off,219,0.0525,0.1748,Very Good,Bad,1,0.8067,0.032479999999999995
LN106265,CUST26265,41,Female,Central,Retired,Education,50000.0,48,11.98,1180500.0,2026-04-07,2021-04-09,692,0,5,37.26,1,9076.99,1316.2,EMP1075,1,0,Fully Paid,60,0.0134,0.0424,Good,Good,0,0.6274,0.04193
LN106266,CUST26266,40,Male,Central,Self-Employed,Business,50000.0,120,14.82,261700.0,2026-05-15,2020-01-23,680,0,3,33.83,1,1208.07,801.17,EMP1002,0,0,Current,76,0.0367,0.1911,Good,Good,0,0.6617,0.05187
LN106267,CUST26267,50,Male,Central,Self-Employed,Credit Card Refinance,50000.0,48,11.15,566500.0,2026-01-30,2011-06-23,667,1,2,10.56,1,3614.03,1295.92,EMP1010,0,0,Current,175,0.0275,0.0883,Fair,Good,0,0.8944,0.039025
LN106268,CUST26268,50,Male,South,Self-Employed,Business,50000.0,60,9.17,273200.0,2023-06-17,2018-05-04,694,0,4,42.23,2,2596.38,1042.05,EMP1023,0,0,Current,61,0.0458,0.183,Good,Good,0,0.5777000000000001,0.032095
LN106269,CUST26269,45,Female,South,Self-Employed,Auto,50000.0,240,12.78,388300.0,2022-06-21,2014-03-09,736,0,8,36.64,0,2332.58,577.97,EMP1034,0,0,Current,99,0.0179,0.1288,Good,Good,0,0.6335999999999999,0.04473
LN106270,CUST26270,36,Male,West,Retired,Personal,50000.0,48,12.91,441400.0,2023-12-03,2008-08-13,779,1,7,25.33,0,1374.59,1339.14,EMP1014,0,0,Current,184,0.0364,0.1133,Very Good,Good,0,0.7467,0.045184999999999996
LN106271,CUST26271,48,Female,South,Salaried,Auto,79400.0,84,10.59,448700.0,2023-10-29,2015-09-10,560,0,5,34.83,2,2509.96,1342.47,EMP1095,0,0,Current,98,0.0359,0.177,Poor,Good,0,0.6517,0.037064999999999994
LN106272,CUST26272,38,Female,West,Salaried,Credit Card Refinance,50000.0,48,15.9,1099300.0,2025-04-02,2021-06-23,713,1,6,59.3,0,3407.93,1414.45,EMP1032,0,0,Current,45,0.0154,0.0455,Good,Good,0,0.40700000000000003,0.05565
LN106273,CUST26273,28,Female,East,Business Owner,Credit Card Refinance,53400.0,12,10.54,970000.0,2024-03-11,2018-01-29,624,0,7,47.45,1,2447.56,4708.13,EMP1064,0,0,Current,73,0.0582,0.0551,Fair,Good,0,0.5255,0.03688999999999999
LN106274,CUST26274,35,Male,West,Retired,Personal,52600.0,120,16.26,293000.0,2025-03-04,2022-08-22,676,0,11,35.42,0,9533.54,889.66,EMP1019,0,0,Current,30,0.0364,0.1795,Good,Good,0,0.6457999999999999,0.05691
LN106275,CUST26275,40,Male,South,Salaried,Business,115200.0,180,9.4,453000.0,2025-02-01,2011-04-16,645,0,6,27.41,0,1016.79,1196.01,EMP1004,0,0,Fully Paid,166,0.0317,0.2543,Fair,Good,0,0.7259,0.0329
LN106276,CUST26276,50,Female,East,Self-Employed,Credit Card Refinance,50000.0,48,14.22,233300.0,2024-07-09,2022-08-27,534,1,3,26.35,1,1627.97,1371.85,EMP1085,0,0,Charged Off,22,0.0706,0.2143,Poor,Bad,1,0.7364999999999999,0.049769999999999995
LN106277,CUST26277,37,Female,East,Self-Employed,Auto,50000.0,48,10.8,205800.0,2026-03-09,2014-04-15,748,1,9,60.11,2,8986.31,1287.43,EMP1007,0,0,Fully Paid,143,0.0751,0.243,Very Good,Good,0,0.39890000000000003,0.0378
LN106278,CUST26278,26,Female,Central,Salaried,Personal,50000.0,48,12.36,306600.0,2021-10-15,2002-10-02,594,0,7,35.93,0,1151.59,1325.55,EMP1003,0,0,Current,228,0.0519,0.1631,Fair,Good,0,0.6407,0.04325999999999999
LN106279,CUST26279,40,Male,South,Salaried,Personal,76700.0,240,6.5,1116600.0,2021-12-26,2004-08-29,675,1,2,65.56,1,3950.19,571.85,EMP1049,0,0,Current,208,0.0061,0.0687,Good,Good,0,0.34439999999999993,0.02275
LN106280,CUST26280,41,Female,Central,Self-Employed,Business,50000.0,180,18.44,174900.0,2022-07-23,2020-03-05,673,1,4,27.32,0,2105.94,821.09,EMP1087,0,0,Fully Paid,29,0.0563,0.2859,Good,Good,0,0.7268,0.06454
LN106281,CUST26281,42,Male,West,Salaried,Auto,50000.0,12,12.51,607400.0,2023-08-30,2009-02-05,628,0,3,25.32,1,549.88,4454.38,EMP1032,0,0,Current,175,0.088,0.0823,Fair,Good,0,0.7468,0.04378499999999999
LN106282,CUST26282,50,Male,West,Salaried,Education,50000.0,84,14.75,446900.0,2022-06-23,2008-05-17,721,0,6,16.03,0,554.4,957.84,EMP1008,0,0,Current,169,0.0257,0.1119,Good,Good,0,0.8397,0.051625
LN106283,CUST26283,51,Female,West,Retired,Personal,50000.0,60,7.09,294000.0,2021-09-11,2015-01-12,656,0,2,13.2,0,2385.67,992.18,EMP1066,0,0,Current,80,0.0405,0.1701,Fair,Good,0,0.868,0.024815
LN106284,CUST26284,33,Male,East,Self-Employed,Home,53000.0,12,12.05,630800.0,2025-01-16,2021-12-20,633,0,11,71.23,2,3252.13,4710.23,EMP1023,0,0,Fully Paid,37,0.0896,0.084,Fair,Good,0,0.28769999999999996,0.042175000000000004
LN106285,CUST26285,33,Female,South,Business Owner,Home,50000.0,48,10.93,629200.0,2024-08-26,2007-06-10,585,0,9,35.02,2,823.27,1290.58,EMP1035,0,0,Current,207,0.0246,0.0795,Fair,Good,0,0.6497999999999999,0.038255
LN106286,CUST26286,28,Male,North,Business Owner,Home,50000.0,24,8.12,433400.0,2022-11-19,2011-05-12,619,0,11,39.19,1,4493.21,2264.1,EMP1053,0,0,Fully Paid,138,0.0627,0.1154,Fair,Good,0,0.6081000000000001,0.028419999999999997
LN106287,CUST26287,47,Female,Central,Self-Employed,Home,50000.0,120,15.61,407300.0,2023-04-21,2009-01-16,707,0,5,28.79,0,1455.1,825.45,EMP1005,0,0,Fully Paid,171,0.0243,0.1228,Good,Good,0,0.7121,0.054634999999999996
LN106288,CUST26288,55,Male,West,Business Owner,Personal,50000.0,12,11.97,386500.0,2022-06-03,2012-09-24,550,0,9,19.58,1,539.71,4441.74,EMP1010,0,0,Fully Paid,116,0.1379,0.1294,Poor,Good,0,0.8042,0.041894999999999995
LN106289,CUST26289,36,Female,North,Salaried,Education,50000.0,120,11.33,278100.0,2024-09-25,2019-07-07,789,0,5,22.93,1,8661.47,698.12,EMP1098,0,0,Fully Paid,63,0.0301,0.1798,Very Good,Good,0,0.7706999999999999,0.039654999999999996
LN106290,CUST26290,37,Male,East,Self-Employed,Home,50000.0,180,13.5,484500.0,2024-11-29,2018-12-21,670,0,4,23.01,1,3902.44,649.16,EMP1083,0,0,Current,71,0.0161,0.1032,Fair,Good,0,0.7699,0.04725
LN106291,CUST26291,56,Female,South,Self-Employed,Personal,50000.0,12,8.77,335100.0,2023-07-31,2012-06-04,623,0,10,12.97,1,3544.8,4367.24,EMP1115,0,0,Fully Paid,134,0.1564,0.1492,Fair,Good,0,0.8703,0.030694999999999997
LN106292,CUST26292,45,Female,North,Self-Employed,Personal,50000.0,84,12.02,483500.0,2025-09-16,2020-04-04,718,1,6,6.04,1,1191.65,883.17,EMP1116,0,0,Fully Paid,65,0.0219,0.1034,Good,Good,0,0.9396,0.042069999999999996
LN106293,CUST26293,44,Male,East,Salaried,Home,50000.0,48,11.79,316300.0,2026-03-23,2017-08-28,652,1,4,20.27,0,1157.54,1311.54,EMP1058,0,0,Fully Paid,103,0.0498,0.1581,Fair,Good,0,0.7973,0.041264999999999996
LN106294,CUST26294,26,Male,South,Salaried,Personal,50000.0,180,11.93,308200.0,2025-03-26,2022-10-28,737,1,7,47.33,0,2565.9,597.83,EMP1082,0,0,Current,29,0.0233,0.1622,Good,Good,0,0.5267,0.041755
LN106295,CUST26295,47,Female,North,Salaried,Business,50000.0,84,14.79,327900.0,2025-08-25,2005-10-01,610,0,4,9.99,1,4225.75,958.96,EMP1098,0,0,Fully Paid,239,0.0351,0.1525,Fair,Good,0,0.9001,0.051765
LN106296,CUST26296,29,Female,East,Self-Employed,Home,55400.0,60,10.14,889100.0,2026-05-21,2013-09-05,615,0,9,9.96,0,3912.9,1180.91,EMP1031,0,0,Fully Paid,152,0.0159,0.0623,Fair,Good,0,0.9004,0.03549
LN106297,CUST26297,27,Female,East,Retired,Home,87200.0,180,9.8,207400.0,2022-08-24,2018-11-16,718,0,6,32.79,0,1369.76,926.42,EMP1077,0,0,Current,45,0.0536,0.4204,Good,Good,0,0.6721,0.0343
LN106298,CUST26298,36,Female,North,Retired,Credit Card Refinance,50000.0,24,9.53,1172800.0,2023-10-14,2020-04-25,757,0,5,79.6,3,843.26,2296.41,EMP1117,0,0,Current,42,0.0235,0.0426,Very Good,Good,0,0.20400000000000007,0.033354999999999996
LN106299,CUST26299,33,Male,South,Salaried,Education,50000.0,36,9.4,675000.0,2023-03-05,2012-12-31,692,0,8,33.79,0,1777.7,1599.31,EMP1034,0,0,Fully Paid,122,0.0284,0.0741,Good,Good,0,0.6621,0.0329
LN106300,CUST26300,37,Male,South,Salaried,Personal,50000.0,120,15.03,187300.0,2025-08-17,2024-02-28,694,0,1,38.27,1,2827.33,807.59,EMP1041,0,0,Fully Paid,18,0.0517,0.267,Good,Good,0,0.6173,0.05260499999999999
LN106301,CUST26301,24,Male,North,Salaried,Personal,50000.0,24,11.27,321900.0,2025-03-04,2016-05-08,625,2,2,25.83,0,3623.07,2336.66,EMP1011,0,0,Current,106,0.0871,0.1553,Fair,Good,0,0.7417,0.039444999999999994
LN106302,CUST26302,50,Male,North,Salaried,Business,50000.0,180,14.77,181200.0,2026-02-15,2007-03-10,646,1,5,41.31,1,4304.6,691.93,EMP1075,0,0,Current,227,0.0458,0.2759,Fair,Good,0,0.5869,0.051695
LN106303,CUST26303,52,Female,North,Business Owner,Business,50000.0,84,12.37,631400.0,2021-08-01,2004-12-14,637,1,4,29.23,2,2369.3,892.56,EMP1107,0,0,Current,200,0.017,0.0792,Fair,Good,0,0.7077,0.04329499999999999
LN106304,CUST26304,21,Male,North,Business Owner,Auto,50000.0,48,8.7,892800.0,2025-12-01,2007-04-06,764,1,5,12.5,0,1322.96,1237.14,EMP1102,0,0,Fully Paid,224,0.0166,0.056,Very Good,Good,0,0.875,0.030449999999999994
LN106305,CUST26305,50,Female,West,Salaried,Personal,61100.0,36,6.68,501800.0,2025-12-24,2022-11-15,770,0,6,30.31,3,1014.36,1877.66,EMP1074,0,0,Current,37,0.0449,0.1218,Very Good,Good,0,0.6969000000000001,0.023379999999999998
LN106306,CUST26306,31,Female,South,Salaried,Personal,50000.0,24,6.85,865000.0,2023-06-10,2015-05-27,713,0,6,28.61,0,4081.04,2235.23,EMP1116,0,1,Fully Paid,96,0.031,0.0578,Good,Good,0,0.7139,0.023974999999999996
LN106307,CUST26307,49,Female,North,Salaried,Home,69100.0,12,8.65,489400.0,2024-10-22,2013-04-10,810,2,2,41.18,0,2444.31,6031.69,EMP1105,0,0,Current,138,0.1479,0.1412,Excellent,Good,0,0.5882000000000001,0.030275
LN106308,CUST26308,39,Female,North,Salaried,Credit Card Refinance,50000.0,48,14.76,754700.0,2022-02-11,2007-06-10,720,0,10,34.29,2,3649.84,1385.46,EMP1049,0,0,Current,176,0.022,0.0663,Good,Good,0,0.6571,0.05166
LN106309,CUST26309,40,Male,South,Business Owner,Personal,50000.0,120,15.66,519500.0,2022-05-22,2013-12-09,756,0,4,50.47,1,6155.37,827.0,EMP1024,0,0,Fully Paid,101,0.0191,0.0962,Very Good,Good,0,0.49529999999999996,0.05480999999999999
LN106310,CUST26310,37,Female,West,Self-Employed,Auto,50000.0,48,11.8,445800.0,2022-03-18,2015-02-27,665,0,5,25.71,0,1580.52,1311.79,EMP1021,0,0,Current,85,0.0353,0.1122,Fair,Good,0,0.7429,0.0413
LN106311,CUST26311,53,Male,South,Self-Employed,Credit Card Refinance,50000.0,48,14.47,677100.0,2022-11-08,2016-01-24,669,1,3,42.75,2,2578.51,1378.14,EMP1012,0,0,Current,81,0.0244,0.0738,Fair,Good,0,0.5725,0.050644999999999996
LN106312,CUST26312,26,Male,North,Self-Employed,Home,50000.0,36,9.72,406000.0,2025-10-11,2009-10-16,669,1,7,32.74,0,4969.0,1606.79,EMP1101,0,0,Fully Paid,192,0.0475,0.1232,Fair,Good,0,0.6726,0.03402
LN106313,CUST26313,46,Female,South,Salaried,Home,50000.0,24,9.49,985900.0,2026-02-09,2017-11-11,619,2,7,53.94,0,726.66,2295.49,EMP1068,0,0,Current,99,0.0279,0.0507,Fair,Good,0,0.4606,0.033214999999999995
LN106314,CUST26314,52,Male,East,Salaried,Education,50000.0,240,13.97,371900.0,2026-02-07,2024-10-17,651,1,2,43.88,1,2215.78,620.67,EMP1057,0,0,Fully Paid,16,0.02,0.1344,Fair,Good,0,0.5611999999999999,0.048895
LN106315,CUST26315,47,Female,North,Salaried,Auto,50000.0,12,12.03,604400.0,2022-07-13,2006-11-28,701,1,3,79.42,2,626.32,4443.14,EMP1078,0,0,Current,187,0.0882,0.0827,Good,Good,0,0.20579999999999998,0.042105
LN106316,CUST26316,65,Female,East,Self-Employed,Business,50000.0,36,13.85,299900.0,2023-03-26,2019-03-04,641,0,5,32.71,1,689.76,1705.24,EMP1035,0,0,Current,49,0.0682,0.1667,Fair,Good,0,0.6729,0.04847499999999999
LN106317,CUST26317,34,Female,South,Business Owner,Home,50000.0,84,11.66,186200.0,2021-08-30,2008-09-26,716,1,3,77.63,0,2629.96,873.57,EMP1005,0,0,Current,155,0.0563,0.2685,Good,Good,0,0.2237,0.04081
LN106318,CUST26318,50,Male,North,Self-Employed,Auto,50000.0,48,10.3,538700.0,2023-04-19,2021-09-27,631,0,5,43.46,1,748.39,1275.34,EMP1007,0,0,Fully Paid,19,0.0284,0.0928,Fair,Good,0,0.5654,0.03605
LN106319,CUST26319,38,Female,West,Salaried,Auto,50000.0,36,10.81,164000.0,2025-03-17,2016-11-11,628,0,8,48.2,1,1829.85,1632.44,EMP1053,0,0,Current,100,0.1194,0.3049,Fair,Good,0,0.518,0.037835
LN106320,CUST26320,53,Male,West,Self-Employed,Education,81200.0,240,12.48,1442700.0,2025-12-25,2016-04-30,680,0,3,36.64,1,5790.08,921.4,EMP1085,0,0,Current,116,0.0077,0.0563,Good,Good,0,0.6335999999999999,0.043680000000000004
LN106321,CUST26321,39,Female,East,Salaried,Auto,50000.0,60,12.27,364100.0,2024-08-23,2005-03-03,547,0,4,38.0,0,10000.07,1119.06,EMP1100,0,0,Fully Paid,234,0.0369,0.1373,Poor,Good,0,0.62,0.042945
LN106322,CUST26322,35,Male,South,Salaried,Personal,50000.0,36,8.52,423900.0,2025-06-13,2022-10-11,750,0,4,35.11,0,4123.11,1578.84,EMP1051,0,0,Current,32,0.0447,0.118,Very Good,Good,0,0.6489,0.029819999999999996
LN106323,CUST26323,54,Female,East,Salaried,Business,63400.0,120,11.11,373100.0,2023-05-16,2008-02-08,725,0,5,47.96,0,1231.0,877.29,EMP1001,0,0,Current,183,0.0282,0.1699,Good,Good,0,0.5204,0.038884999999999996
LN106324,CUST26324,34,Male,South,Salaried,Credit Card Refinance,50000.0,24,6.63,478000.0,2025-12-14,2006-08-21,733,0,2,72.91,3,3884.48,2230.25,EMP1094,0,1,Current,232,0.056,0.1046,Good,Good,0,0.27090000000000003,0.023204999999999996
LN106325,CUST26325,24,Male,West,Business Owner,Education,54500.0,48,10.38,533400.0,2022-09-03,2016-06-01,728,0,1,61.72,1,393.59,1392.23,EMP1047,0,0,Current,75,0.0313,0.1022,Good,Good,0,0.38280000000000003,0.03633
LN106326,CUST26326,34,Male,East,Self-Employed,Personal,50000.0,120,8.55,278700.0,2023-01-16,2017-10-05,672,0,7,15.42,1,8787.65,621.27,EMP1114,0,0,Current,63,0.0268,0.1794,Good,Good,0,0.8458,0.029925
LN106327,CUST26327,46,Male,North,Salaried,Personal,50000.0,240,6.5,150000.0,2022-11-06,2003-10-10,695,0,4,66.18,0,2343.42,372.79,EMP1006,0,0,Fully Paid,229,0.0298,0.3333,Good,Good,0,0.33819999999999995,0.02275
LN106328,CUST26328,55,Female,West,Salaried,Education,50000.0,36,18.57,241500.0,2021-09-27,2011-06-12,705,0,5,83.73,0,1469.65,1821.95,EMP1071,0,0,Current,124,0.0905,0.207,Good,Good,0,0.16269999999999996,0.064995
LN106329,CUST26329,41,Male,West,Salaried,Business,50000.0,24,9.03,338800.0,2023-04-07,2006-08-25,585,0,3,13.99,0,3932.19,2284.93,EMP1039,0,0,Fully Paid,199,0.0809,0.1476,Fair,Good,0,0.8601,0.031604999999999994
LN106330,CUST26330,54,Male,South,Salaried,Business,77200.0,60,8.49,516100.0,2022-08-06,2006-07-06,693,1,5,75.86,0,1729.61,1583.5,EMP1031,0,0,Fully Paid,193,0.0368,0.1496,Good,Good,0,0.24140000000000006,0.029715
LN106331,CUST26331,25,Male,Central,Salaried,Credit Card Refinance,50000.0,180,16.69,489400.0,2026-01-02,2018-10-26,655,1,2,25.95,1,3645.1,758.54,EMP1004,0,0,Fully Paid,86,0.0186,0.1022,Fair,Good,0,0.7404999999999999,0.058415
LN106332,CUST26332,35,Male,Central,Self-Employed,Business,50000.0,60,7.75,669500.0,2021-11-05,2017-04-15,800,2,3,13.0,1,2141.75,1007.85,EMP1073,0,0,Current,55,0.0181,0.0747,Very Good,Good,0,0.87,0.027125
LN106333,CUST26333,36,Male,North,Salaried,Home,50000.0,60,6.86,179200.0,2025-05-11,2011-01-06,667,0,3,34.45,0,123.57,986.76,EMP1051,0,0,Fully Paid,172,0.0661,0.279,Fair,Good,0,0.6555,0.02401
LN106334,CUST26334,38,Female,Central,Business Owner,Education,50000.0,36,10.84,270800.0,2024-01-11,2013-07-06,680,0,15,11.61,0,1948.98,1633.15,EMP1097,0,0,Current,126,0.0724,0.1846,Good,Good,0,0.8839,0.037939999999999995
LN106335,CUST26335,40,Male,South,Salaried,Business,50000.0,60,9.92,347100.0,2021-10-11,2011-06-20,600,0,2,25.86,0,1452.16,1060.39,EMP1100,0,0,Current,124,0.0367,0.1441,Fair,Good,0,0.7414000000000001,0.034719999999999994
LN106336,CUST26336,47,Male,West,Salaried,Business,50000.0,120,9.45,1023000.0,2025-07-19,2014-03-07,654,0,6,27.53,1,2702.1,645.62,EMP1028,0,0,Fully Paid,136,0.0076,0.0489,Fair,Good,0,0.7247,0.03307499999999999
LN106337,CUST26337,35,Male,West,Salaried,Credit Card Refinance,50000.0,36,8.56,1975400.0,2026-03-31,2024-10-05,542,1,4,13.71,0,2152.11,1579.77,EMP1033,0,0,Current,18,0.0096,0.0253,Poor,Good,0,0.8629,0.02996
LN106338,CUST26338,41,Male,East,Self-Employed,Personal,50000.0,36,10.9,210700.0,2024-12-23,2023-11-19,800,0,2,42.42,1,3243.73,1634.57,EMP1078,0,0,Current,13,0.0931,0.2373,Very Good,Good,0,0.5758,0.038149999999999996
LN106339,CUST26339,39,Male,South,Salaried,Education,50000.0,48,16.74,806400.0,2025-08-29,2018-09-12,717,1,4,47.16,4,1934.14,1436.04,EMP1035,0,0,Current,84,0.0214,0.062,Good,Good,0,0.5284,0.058589999999999996
LN106340,CUST26340,29,Male,Central,Salaried,Home,50000.0,36,6.5,464100.0,2023-03-07,2016-01-14,656,2,4,46.14,0,478.71,1532.45,EMP1026,1,0,Current,86,0.0396,0.1077,Fair,Good,0,0.5386,0.02275
LN106341,CUST26341,38,Female,South,Business Owner,Personal,50000.0,48,14.19,600700.0,2025-01-25,2010-06-04,712,0,6,83.05,0,2769.0,1371.09,EMP1073,0,0,Fully Paid,176,0.0274,0.0832,Good,Good,0,0.16949999999999998,0.049664999999999994
LN106342,CUST26342,38,Male,South,Salaried,Personal,50000.0,12,16.41,213500.0,2026-02-10,2018-12-06,617,0,2,22.97,2,983.68,4546.25,EMP1100,0,0,Fully Paid,86,0.2555,0.2342,Fair,Good,0,0.7703,0.05743499999999999
LN106343,CUST26343,38,Male,South,Business Owner,Credit Card Refinance,50000.0,36,9.5,932200.0,2022-02-02,2014-04-07,668,0,5,41.13,0,1801.59,1601.65,EMP1078,0,0,Current,94,0.0206,0.0536,Fair,Good,0,0.5887,0.033249999999999995
LN106344,CUST26344,40,Male,Central,Salaried,Credit Card Refinance,94000.0,120,12.7,150000.0,2026-03-06,2014-09-29,607,0,5,25.6,0,3523.51,1386.94,EMP1110,0,0,Current,137,0.111,0.6267,Fair,Good,0,0.744,0.044449999999999996
LN106345,CUST26345,40,Female,Central,Self-Employed,Business,50000.0,48,11.11,214700.0,2025-02-06,2012-11-14,580,0,3,27.7,2,2499.81,1294.95,EMP1055,0,0,Current,147,0.0724,0.2329,Poor,Good,0,0.7230000000000001,0.038884999999999996
LN106346,CUST26346,35,Female,South,Salaried,Home,50000.0,240,6.5,381400.0,2025-04-02,2017-12-04,729,0,8,11.14,0,6321.19,372.79,EMP1035,0,0,Current,88,0.0117,0.1311,Good,Good,0,0.8886000000000001,0.02275
LN106347,CUST26347,53,Male,Central,Salaried,Personal,50000.0,84,15.4,319200.0,2026-04-21,2014-09-16,673,1,5,55.36,1,12856.66,976.09,EMP1117,0,0,Current,139,0.0367,0.1566,Good,Good,0,0.4464,0.053899999999999997
LN106348,CUST26348,27,Female,South,Salaried,Education,50000.0,36,11.61,448700.0,2025-08-13,2012-11-20,567,0,6,32.6,0,5098.39,1651.42,EMP1031,0,0,Current,153,0.0442,0.1114,Poor,Good,0,0.6739999999999999,0.040635
LN106349,CUST26349,32,Male,Central,Salaried,Home,50000.0,36,9.83,303600.0,2022-06-20,2016-07-05,626,0,10,46.53,2,8139.09,1609.37,EMP1086,0,0,Current,71,0.0636,0.1647,Fair,Good,0,0.5347,0.034405
LN106350,CUST26350,70,Male,East,Self-Employed,Auto,50000.0,60,6.63,363600.0,2026-03-27,2020-10-05,764,0,3,63.72,2,1270.0,981.35,EMP1009,0,0,Fully Paid,66,0.0324,0.1375,Very Good,Good,0,0.3628,0.023204999999999996
LN106351,CUST26351,28,Male,North,Business Owner,Business,50000.0,36,13.17,399700.0,2026-04-21,2008-05-25,632,1,4,47.99,1,1211.11,1688.79,EMP1044,0,0,Current,215,0.0507,0.1251,Fair,Good,0,0.5201,0.046095000000000004
LN106352,CUST26352,25,Male,North,Salaried,Home,50000.0,180,11.99,391300.0,2023-05-06,2010-01-19,720,0,5,48.02,3,1103.04,599.76,EMP1000,0,0,Current,159,0.0184,0.1278,Good,Good,0,0.5198,0.041965
LN106353,CUST26353,48,Male,North,Salaried,Home,50000.0,24,13.44,480100.0,2025-12-26,2019-01-30,632,1,5,54.63,1,1266.53,2387.44,EMP1085,0,0,Current,83,0.0597,0.1041,Fair,Good,0,0.4537,0.04703999999999999
LN106354,CUST26354,21,Male,North,Salaried,Personal,50000.0,12,13.28,724200.0,2024-08-13,2013-02-28,695,1,4,37.41,0,5170.34,4472.43,EMP1099,0,0,Current,137,0.0741,0.069,Good,Good,0,0.6259,0.04648
LN106355,CUST26355,37,Male,West,Self-Employed,Credit Card Refinance,52900.0,36,8.9,292300.0,2026-05-29,2011-12-24,714,1,4,33.38,0,706.82,1679.74,EMP1065,0,0,Current,173,0.069,0.181,Good,Good,0,0.6661999999999999,0.03115
LN106356,CUST26356,63,Male,South,Salaried,Business,50000.0,60,6.5,928400.0,2024-08-29,2023-03-27,637,0,7,32.85,1,7944.66,978.31,EMP1107,0,0,Current,17,0.0126,0.0539,Fair,Good,0,0.6715,0.02275
LN106357,CUST26357,23,Male,Central,Salaried,Credit Card Refinance,50000.0,120,11.15,454500.0,2024-11-16,2006-05-31,671,0,6,70.64,0,937.59,693.0,EMP1005,0,0,Current,222,0.0183,0.11,Good,Good,0,0.29359999999999997,0.039025
LN106358,CUST26358,21,Male,East,Self-Employed,Business,50000.0,24,10.93,885200.0,2023-06-13,2008-10-31,700,2,7,53.4,1,6635.35,2328.77,EMP1053,0,0,Current,175,0.0316,0.0565,Good,Good,0,0.46599999999999997,0.038255
LN106359,CUST26359,23,Female,West,Salaried,Personal,50000.0,60,12.02,366500.0,2023-12-31,2015-07-21,643,0,4,31.78,2,2122.44,1112.73,EMP1111,0,0,Current,101,0.0364,0.1364,Fair,Good,0,0.6821999999999999,0.042069999999999996
LN106360,CUST26360,49,Male,North,Salaried,Credit Card Refinance,50000.0,24,16.36,274700.0,2023-02-17,2004-06-06,666,0,4,33.82,2,4311.45,2456.76,EMP1094,0,0,Current,224,0.1073,0.182,Fair,Good,0,0.6617999999999999,0.05725999999999999
LN106361,CUST26361,52,Female,Central,Salaried,Personal,50000.0,60,11.34,462400.0,2021-11-18,2019-10-28,618,3,5,64.59,0,1663.06,1095.62,EMP1115,0,0,Fully Paid,25,0.0284,0.1081,Fair,Good,0,0.35409999999999997,0.039689999999999996
LN106362,CUST26362,34,Female,West,Self-Employed,Auto,50000.0,12,13.72,1812400.0,2022-07-25,2007-03-31,686,1,7,54.73,2,3215.48,4482.77,EMP1078,0,0,Fully Paid,184,0.0297,0.0276,Good,Good,0,0.4527,0.04802
LN106363,CUST26363,47,Male,Central,Salaried,Personal,50000.0,60,12.71,208800.0,2021-11-22,2010-11-26,749,1,3,53.66,2,11066.91,1130.24,EMP1038,0,0,Current,132,0.065,0.2395,Very Good,Good,0,0.46340000000000003,0.044485000000000004
LN106364,CUST26364,55,Male,Central,Business Owner,Business,50000.0,48,7.07,642100.0,2026-02-26,2012-07-14,604,0,9,85.78,1,2038.69,1198.94,EMP1055,0,0,Current,163,0.0224,0.0779,Fair,Good,0,0.1422,0.024745
LN106365,CUST26365,59,Male,North,Salaried,Credit Card Refinance,50000.0,12,7.37,487800.0,2021-08-14,2011-09-02,634,0,5,40.7,0,1328.51,4334.87,EMP1017,0,0,Fully Paid,119,0.1066,0.1025,Fair,Good,0,0.593,0.025795
LN106366,CUST26366,37,Female,North,Salaried,Auto,51900.0,60,15.19,552500.0,2024-11-08,2021-01-22,547,1,10,31.13,3,422.25,1239.88,EMP1092,0,0,Current,46,0.0269,0.0939,Poor,Good,0,0.6887000000000001,0.053165
LN106367,CUST26367,21,Male,West,Self-Employed,Personal,50000.0,60,8.69,227900.0,2025-01-28,2019-02-16,713,1,0,54.42,2,1865.64,1030.41,EMP1031,0,0,Fully Paid,71,0.0543,0.2194,Good,Good,0,0.4558,0.030414999999999994
